MatchId;Home midfield;Away midfield;Home Right Defence;Away Right Defence;Home Central Defence;Away Central Defence;Home Left Defence;Away Left Defence;Home Right Attack;Away Right Attack;Home Central Attack;Away Central Attack;Home Left Attack;Away Left Attack;Home Indirect Defence;Away Indirect Defence;Home Indirect Attack;Away Indirect Attack;Home Attitude;Away Attitude;Home Tactic;Away Tactic;Home Tactic Level;Away Tactic Level;Home Goals;Away Goals
631157572;16;17;17;29;29;35;15;20;21;11;32;19;13;14;30;30;29;28;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);1;2
631157573;15;4;15;7;23;6;20;5;10;4;10;4;13;6;16;8;15;7;(Hidden);(Hidden);Counter-attacks;Normal;8;(no tactic);9;0
631157574;11;4;21;5;29;6;17;6;15;4;29;4;19;5;21;8;21;8;(Hidden);(Hidden);Pressing;Normal;6;(no tactic);6;0
631157575;5;4;8;7;9;7;8;6;4;5;6;5;6;5;9;9;9;12;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);5;0
631157576;27;3;69;9;75;10;61;6;14;5;7;4;21;5;37;8;27;8;(Hidden);(Hidden);Play creatively;Normal;14;(no tactic);8;0
631157577;5;10;7;16;7;21;6;17;5;11;5;11;4;15;9;16;12;15;(Hidden);(Hidden);Normal;Counter-attacks;(no tactic);8;0;6
631157578;4;9;7;20;6;28;5;16;4;16;4;29;5;19;8;21;7;22;(Hidden);(Hidden);Normal;Pressing;(no tactic);6;0;7
631157579;4;5;9;8;10;9;6;7;5;4;4;7;5;8;8;9;8;9;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);1;3
631157580;5;23;5;40;6;54;6;50;3;9;3;8;5;22;8;33;8;26;(Hidden);(Hidden);Normal;Play creatively;(no tactic);13;0;8
631157581;19;11;30;19;36;28;31;16;29;16;25;31;25;20;30;21;25;22;(Hidden);(Hidden);Play creatively;Pressing;13;6;4;1
631157582;28;4;71;7;75;7;63;6;13;5;11;5;16;4;38;9;29;12;(Hidden);(Hidden);Play creatively;Normal;15;(no tactic);12;0
631157583;5;4;6;7;8;6;7;5;4;4;7;4;8;5;8;8;9;7;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);1;1
631157584;4;4;9;5;10;6;6;7;5;4;4;4;6;5;8;8;8;9;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);1;1
631157585;5;3;5;9;6;9;6;6;4;5;4;4;5;6;8;8;9;8;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);1;1
631157586;4;5;7;9;6;10;5;8;4;4;4;5;6;6;8;9;7;9;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);0;5
631157587;5;23;7;66;7;71;6;56;5;17;4;13;4;18;9;38;12;29;(Hidden);(Hidden);Normal;Play creatively;(no tactic);15;0;10
631157588;12;16;19;29;29;40;16;33;16;31;29;25;18;26;21;30;22;25;(Hidden);(Hidden);Pressing;Counter-attacks;6;10;1;3
631157589;27;4;66;5;72;6;56;6;17;4;13;4;17;6;39;8;30;9;(Hidden);(Hidden);Play creatively;Normal;15;(no tactic);11;0
631157590;5;3;8;9;9;10;8;6;4;5;6;4;7;6;9;8;9;8;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);4;0
631157591;12;3;19;7;29;6;17;5;16;4;30;4;18;5;21;8;23;7;(Hidden);(Hidden);Pressing;Normal;6;(no tactic);6;0
631157592;17;5;35;7;45;8;35;6;21;5;20;4;25;4;30;9;25;12;(Hidden);(Hidden);Play creatively;Normal;13;(no tactic);11;0
631157593;4;25;9;65;10;70;6;55;6;19;4;14;6;17;8;40;9;31;(Hidden);(Hidden);Normal;Play creatively;(no tactic);15;0;8
631157594;5;9;7;18;8;29;6;17;3;15;3;32;5;18;9;19;9;22;(Hidden);(Hidden);Normal;Pressing;(no tactic);6;1;6
631157595;5;5;7;8;8;9;6;7;5;4;5;7;4;8;9;9;12;9;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);1;2
631157596;4;19;7;37;6;45;5;36;4;21;4;21;5;26;8;30;7;26;(Hidden);(Hidden);Normal;Play creatively;(no tactic);13;0;8
631157597;5;4;7;5;9;6;7;6;4;4;7;6;8;6;8;9;9;9;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);6;1
631157598;4;4;7;7;6;8;5;6;4;5;4;5;5;4;8;9;7;12;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);2;3
631157599;12;24;20;64;29;72;18;57;18;22;33;16;20;20;20;41;23;32;(Hidden);(Hidden);Pressing;Play creatively;6;15;0;6
631157600;19;3;37;9;46;9;37;6;20;5;21;4;26;5;30;8;26;8;(Hidden);(Hidden);Play creatively;Normal;13;(no tactic);10;0
631157601;4;4;9;7;10;6;6;5;5;4;4;4;5;6;8;8;8;8;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);1;0
631157602;29;5;63;7;72;8;58;7;21;5;16;7;19;8;42;9;33;9;(Hidden);(Hidden);Play creatively;Normal;15;(no tactic);11;0
631157603;5;11;7;20;7;30;6;19;5;17;5;31;5;19;9;20;12;24;(Hidden);(Hidden);Normal;Pressing;(no tactic);6;0;6
631157604;5;12;5;33;6;45;6;37;4;24;4;22;5;30;8;30;9;25;(Hidden);(Hidden);Normal;Play creatively;(no tactic);13;0;8
631157605;5;4;7;5;8;6;6;6;5;3;5;4;4;5;9;8;12;9;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);3;1
631157606;12;3;20;9;31;10;19;6;17;5;33;4;20;6;21;8;24;8;(Hidden);(Hidden);Pressing;Normal;6;(no tactic);4;0
631157607;21;5;37;7;46;8;36;7;23;4;24;6;29;7;31;9;26;9;(Hidden);(Hidden);Play creatively;Normal;13;(no tactic);9;0
631157608;4;4;9;7;10;8;6;6;5;5;4;5;6;5;8;9;8;12;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);2;0
631157609;5;3;4;7;5;6;6;5;3;4;4;4;5;5;8;8;8;7;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);1;1
631157610;5;10;7;20;8;31;7;18;4;18;6;33;7;21;9;21;9;24;(Hidden);(Hidden);Normal;Pressing;(no tactic);6;0;3
631157611;20;11;21;11;35;20;23;9;19;18;32;24;26;19;22;16;20;20;(Hidden);(Hidden);Attack in the Middle;Attack in the Middle;12;11;4;0
631157612;38;18;57;29;59;38;55;30;29;28;29;29;33;36;41;30;34;26;(Hidden);(Hidden);Normal;Play creatively;(no tactic);13;6;0
631157613;30;15;19;24;29;35;23;23;25;25;33;36;19;21;21;20;17;20;(Hidden);(Hidden);Attack on wings;Attack on wings;11;15;4;1
631157614;11;20;11;20;19;30;9;21;17;26;23;33;18;17;15;20;20;17;(Hidden);(Hidden);Attack in the Middle;Attack on wings;10;11;1;6
631157615;7;4;25;7;34;8;23;9;7;8;9;8;8;5;18;9;16;10;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);4;1
631157616;17;3;43;6;46;9;44;8;16;3;17;4;15;5;21;8;18;6;(Hidden);(Hidden);Play creatively;Normal;11;(no tactic);8;0
631157617;4;4;6;4;9;7;9;6;3;5;3;5;5;5;8;6;6;9;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);3;1
631157618;4;6;4;24;7;33;6;23;5;6;5;8;5;7;6;17;8;15;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);0;6
631157619;5;14;7;21;8;36;8;23;8;19;8;32;5;26;8;22;10;20;(Hidden);(Hidden);Normal;Attack in the Middle;(no tactic);12;0;7
631157620;21;3;20;4;29;7;21;6;27;5;35;5;16;5;20;6;18;9;(Hidden);(Hidden);Attack on wings;Normal;11;(no tactic);9;0
631157621;15;5;21;20;34;25;22;17;20;7;33;10;25;9;21;15;19;14;(Hidden);(Hidden);Attack in the Middle;Normal;12;(no tactic);5;0
631157622;11;13;11;24;19;35;9;24;18;20;23;31;16;22;15;19;19;18;(Hidden);(Hidden);Attack in the Middle;Attack on wings;10;11;2;4
631157623;4;4;6;7;9;8;8;9;3;7;3;6;4;4;8;8;6;9;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);1;4
631157624;5;18;7;22;8;32;8;23;8;28;8;37;5;17;8;21;9;18;(Hidden);(Hidden);Normal;Attack on wings;(no tactic);11;0;8
631157625;18;15;23;22;35;34;25;20;27;19;37;32;22;25;21;21;20;19;(Hidden);(Hidden);Attack on wings;Attack in the Middle;15;11;3;1
631157626;6;3;23;6;29;9;20;8;5;3;7;3;6;5;15;8;14;6;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);6;0
631157627;4;10;4;13;7;25;6;13;5;12;5;16;5;11;6;15;9;19;(Hidden);(Hidden);Normal;Attack in the Middle;(no tactic);10;0;8
631157628;14;3;21;6;19;9;22;8;19;3;10;3;9;4;16;8;11;6;(Hidden);(Hidden);Attack on wings;Normal;8;(no tactic);7;0
631157629;12;5;11;18;21;23;11;17;17;5;23;9;16;8;15;15;19;13;(Hidden);(Hidden);Attack in the Middle;Normal;10;(no tactic);4;0
631157630;18;3;22;4;34;7;20;6;18;5;32;5;22;5;21;6;18;9;(Hidden);(Hidden);Attack in the Middle;Normal;11;(no tactic);10;0
631157631;17;4;28;6;40;7;28;8;20;7;26;7;17;5;20;8;19;9;(Hidden);(Hidden);Attack on wings;Normal;13;(no tactic);7;0
631157632;6;18;18;30;23;36;17;32;5;23;9;30;8;20;14;21;12;19;(Hidden);(Hidden);Normal;Attack on wings;(no tactic);11;0;6
631157633;4;15;6;21;9;34;8;20;3;18;3;32;4;21;8;21;6;18;(Hidden);(Hidden);Normal;Attack in the Middle;(no tactic);11;0;9
631157634;5;10;6;13;7;25;8;12;8;8;7;17;5;12;8;15;10;18;(Hidden);(Hidden);Normal;Attack in the Middle;(no tactic);10;0;8
631157635;4;13;4;27;7;34;6;22;5;21;5;28;5;14;6;18;9;18;(Hidden);(Hidden);Normal;Attack on wings;(no tactic);13;0;9
631157636;24;15;24;21;34;33;25;19;23;18;26;32;13;22;20;21;16;18;(Hidden);(Hidden);Attack on wings;Attack in the Middle;10;11;4;2
631157637;16;5;27;15;38;17;25;17;20;5;27;9;18;7;19;12;18;10;(Hidden);(Hidden);Attack on wings;Normal;13;(no tactic);8;0
631157638;12;3;13;6;25;9;12;8;9;3;19;3;13;4;14;8;18;6;(Hidden);(Hidden);Attack in the Middle;Normal;10;(no tactic);8;0
631157639;5;4;7;4;8;7;9;6;7;5;7;5;5;5;8;6;9;9;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);4;0
631157640;4;8;7;30;6;17;5;14;4;13;4;10;6;14;8;18;7;18;(Hidden);(Hidden);Normal;Attack on wings;(no tactic);12;0;7
631157641;4;4;4;7;7;8;6;9;5;8;5;7;5;5;6;8;8;9;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);1;5
631157642;4;10;6;14;9;27;8;12;3;10;3;18;4;12;8;15;6;19;(Hidden);(Hidden);Normal;Attack in the Middle;(no tactic);10;0;10
631157643;6;13;18;24;21;34;18;22;6;23;9;31;7;16;13;19;11;18;(Hidden);(Hidden);Normal;Attack on wings;(no tactic);12;1;6
631157644;16;19;20;24;33;34;18;25;17;26;31;33;21;18;21;21;18;18;(Hidden);(Hidden);Attack in the Middle;Attack on wings;11;11;3;4
631157645;13;3;28;4;41;7;27;6;17;5;22;5;13;5;19;6;18;9;(Hidden);(Hidden);Attack on wings;Normal;13;(no tactic);11;0
631157646;13;4;15;7;29;8;14;8;8;8;13;8;10;5;15;8;19;9;(Hidden);(Hidden);Attack in the Middle;Normal;10;(no tactic);8;0
631157647;15;3;20;6;32;9;18;8;17;3;31;3;22;4;21;8;19;6;(Hidden);(Hidden);Attack in the Middle;Normal;11;(no tactic);9;0
631157648;22;5;24;16;33;20;25;18;26;4;34;5;18;6;21;12;18;10;(Hidden);(Hidden);Attack on wings;Normal;11;(no tactic);4;0
631157649;5;13;7;30;8;42;8;27;8;17;7;23;5;13;8;19;10;18;(Hidden);(Hidden);Normal;Attack on wings;(no tactic);13;0;8
631157650;4;11;4;16;7;26;6;18;5;19;4;31;5;22;6;20;8;19;(Hidden);(Hidden);Normal;Attack in the Middle;(no tactic);11;0;9
631157651;4;11;12;12;15;24;16;12;5;12;8;20;7;16;11;15;8;18;(Hidden);(Hidden);Normal;Attack in the Middle;(no tactic);10;0;6
631157652;4;18;6;24;9;33;8;25;3;26;3;34;4;19;8;21;6;18;(Hidden);(Hidden);Normal;Attack on wings;(no tactic);11;0;10
631157653;14;3;14;4;28;7;14;6;9;4;14;5;12;5;15;6;18;8;(Hidden);(Hidden);Attack in the Middle;Normal;11;(no tactic);10;0
631157654;4;5;6;16;9;20;8;20;3;5;3;9;4;7;8;12;6;10;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);0;4
631157655;13;12;20;18;32;28;19;22;19;26;31;36;23;20;21;18;19;17;(Hidden);(Hidden);Attack in the Middle;Attack on wings;11;13;4;3
631157656;22;4;24;7;33;8;25;9;24;7;31;7;19;6;21;9;17;10;(Hidden);(Hidden);Attack on wings;Normal;11;(no tactic);10;0
631157657;5;4;7;6;8;9;8;8;7;3;7;3;5;4;8;8;9;6;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);1;1
631157658;15;12;25;11;35;22;23;11;22;15;29;26;17;21;19;16;18;20;(Hidden);(Hidden);Attack on wings;Attack in the Middle;13;11;7;2
631157659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;(Hidden);(Hidden);Normal;Attack in the Middle;(no tactic);0;0;5
631157660;4;18;5;24;7;34;6;26;5;25;5;29;5;19;6;21;9;17;(Hidden);(Hidden);Normal;Attack on wings;(no tactic);11;0;9
631157661;5;3;13;5;17;7;17;6;6;5;8;4;6;5;12;7;10;9;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);5;0
631157662;14;4;21;7;33;8;18;8;18;8;30;7;22;5;21;8;19;9;(Hidden);(Hidden);Attack in the Middle;Normal;11;(no tactic);9;0
631157663;4;13;6;26;9;33;8;21;4;20;3;26;5;15;8;18;6;18;(Hidden);(Hidden);Normal;Attack on wings;(no tactic);14;0;8
631157664;18;12;24;11;34;22;26;11;26;12;31;18;21;17;21;16;17;17;(Hidden);(Hidden);Attack on wings;Attack in the Middle;11;10;5;0
631157665;4;4;4;6;6;9;6;8;5;3;5;3;5;4;6;8;8;6;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);1;2
631157666;5;5;7;13;8;15;8;14;7;8;7;11;5;7;8;12;10;10;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);0;3
631157667;11;12;12;22;23;34;11;18;13;19;23;30;19;17;16;21;20;18;(Hidden);(Hidden);Attack in the Middle;Attack in the Middle;10;11;2;7
631157668;17;18;19;33;30;29;17;26;27;30;33;32;22;22;19;22;18;18;(Hidden);(Hidden);Attack on wings;Attack on wings;13;11;0;2
631157669;4;19;5;28;6;41;5;32;4;21;4;30;5;23;7;24;8;21;(Hidden);(Hidden);Normal;Attack on wings;(no tactic);15;0;11
631157670;29;19;21;23;33;24;18;25;21;21;30;34;22;19;24;24;22;21;(Hidden);(Hidden);Play creatively;Normal;13;(no tactic);4;0
631157671;28;5;30;6;33;8;28;8;15;5;18;4;13;6;24;7;22;8;(Hidden);(Hidden);Attack in the Middle;Normal;11;(no tactic);10;0
631157672;5;3;7;3;8;6;5;7;5;5;6;5;6;8;8;8;9;9;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);7;1
631157673;28;3;27;5;27;6;29;5;16;3;23;4;14;4;24;7;22;9;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);7;0
631157674;27;4;31;6;42;7;32;4;18;7;35;8;23;8;24;8;21;9;(Hidden);(Hidden);Attack on wings;Normal;14;(no tactic);9;0
631157675;6;14;6;11;8;17;8;11;5;10;4;14;6;11;8;14;9;12;(Hidden);(Hidden);Normal;Play creatively;(no tactic);7;1;5
631157676;4;24;3;30;6;33;7;30;5;15;4;18;8;13;8;23;9;21;(Hidden);(Hidden);Normal;Attack in the Middle;(no tactic);10;0;9
631157677;3;3;5;3;6;6;5;7;3;5;4;4;4;7;7;8;8;9;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);2;4
631157678;39;16;22;23;35;27;19;24;19;20;29;23;20;18;23;23;22;20;(Hidden);(Hidden);Play creatively;Attack in the Middle;13;10;4;0
631157679;25;25;25;24;26;50;25;26;21;19;36;53;21;39;25;27;21;24;(Hidden);(Hidden);Normal;Attack in the Middle;(no tactic);14;0;4
631157680;5;4;6;6;7;8;4;8;6;5;7;3;7;6;8;7;9;8;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);0;2
631157681;25;25;24;20;50;29;26;17;18;24;51;32;38;22;27;22;24;20;(Hidden);(Hidden);Attack in the Middle;Play creatively;14;13;4;2
631157682;22;4;29;6;33;7;31;4;11;7;13;7;8;7;22;8;19;9;(Hidden);(Hidden);Attack in the Middle;Normal;9;(no tactic);10;0
631157683;4;21;3;31;6;34;7;32;5;15;4;24;8;15;8;25;9;20;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);0;8
631157684;4;4;5;6;6;7;5;5;4;6;4;7;5;7;8;8;9;9;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);1;5
631157685;26;19;26;22;24;26;27;24;20;19;33;22;21;17;24;22;21;20;(Hidden);(Hidden);Normal;Attack in the Middle;(no tactic);10;4;0
631157686;30;3;26;3;39;6;21;7;15;5;22;4;15;7;23;8;21;9;(Hidden);(Hidden);Play creatively;Normal;13;(no tactic);10;0
631157687;22;5;31;6;67;8;34;8;12;6;35;4;25;6;28;7;24;8;(Hidden);(Hidden);Attack in the Middle;Normal;14;(no tactic);11;0
631157688;23;4;30;5;37;6;35;5;12;4;14;4;11;5;24;8;21;9;(Hidden);(Hidden);Attack in the Middle;Normal;10;(no tactic);11;0
631157689;5;26;6;30;7;40;4;18;7;14;8;19;7;14;8;21;9;17;(Hidden);(Hidden);Normal;Play creatively;(no tactic);12;0;10
631157690;5;22;6;30;7;33;5;32;5;20;4;34;4;21;7;26;7;21;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);0;5
631157691;4;21;3;30;5;67;7;42;4;12;4;34;7;27;8;29;9;23;(Hidden);(Hidden);Normal;Attack in the Middle;(no tactic);15;0;12
631157692;4;29;5;25;6;39;5;21;3;16;4;22;4;16;7;22;8;21;(Hidden);(Hidden);Normal;Play creatively;(no tactic);13;0;11
631157693;18;22;29;23;47;29;49;26;32;20;48;24;42;17;30;23;24;21;(Hidden);(Hidden);Attack on wings;Attack in the Middle;15;11;2;2
631157694;27;5;29;6;38;7;38;4;14;6;27;7;17;7;25;8;21;9;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);7;0
631157695;5;3;6;3;8;6;8;7;5;4;3;4;5;7;7;8;8;9;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);4;1
631157696;4;5;3;6;6;8;7;8;5;5;4;4;7;6;8;7;9;8;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);3;3
631157697;5;24;6;39;7;42;4;42;6;13;7;17;7;12;8;26;9;19;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);0;9
631157698;23;19;23;25;28;59;26;43;18;22;23;49;19;42;24;30;20;24;(Hidden);(Hidden);Attack in the Middle;Attack in the Middle;10;15;0;4
631157699;36;3;26;5;39;6;21;5;17;3;24;3;17;4;23;8;21;8;(Hidden);(Hidden);Play creatively;Normal;13;(no tactic);8;0
631157700;17;3;32;3;77;6;62;7;13;5;33;4;27;8;30;8;24;9;(Hidden);(Hidden);Attack in the Middle;Normal;15;(no tactic);11;0
631157701;25;4;39;6;41;8;41;8;14;5;18;4;12;6;26;7;19;8;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);7;0
631157702;36;4;26;6;39;7;21;4;16;6;22;7;16;7;23;8;21;9;(Hidden);(Hidden);Play creatively;Normal;13;(no tactic);10;0
631157703;4;24;5;32;6;37;5;33;3;14;4;16;4;12;7;25;8;22;(Hidden);(Hidden);Normal;Attack in the Middle;(no tactic);11;0;10
631157704;5;18;6;34;8;78;8;54;5;14;4;31;6;27;7;30;8;25;(Hidden);(Hidden);Normal;Attack in the Middle;(no tactic);15;0;11
631157705;4;27;3;26;6;39;7;21;4;14;4;20;7;14;8;22;9;21;(Hidden);(Hidden);Normal;Play creatively;(no tactic);13;0;10
631157706;26;22;27;31;32;33;27;34;19;20;21;27;17;18;25;27;21;19;(Hidden);(Hidden);Attack in the Middle;Normal;11;(no tactic);0;1
631157707;5;3;7;5;9;6;6;5;6;3;6;4;6;4;8;8;9;9;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);6;1
631157708;5;3;6;5;8;6;8;5;5;4;4;4;6;4;7;7;8;8;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);5;1
631157709;27;3;41;3;44;6;44;7;13;4;17;4;12;7;27;8;20;9;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);9;0
631157710;5;22;6;36;7;42;4;36;7;13;7;15;7;11;8;25;9;22;(Hidden);(Hidden);Normal;Attack in the Middle;(no tactic);11;0;9
631157711;49;20;19;25;26;60;16;43;28;20;32;53;23;43;20;30;19;25;(Hidden);(Hidden);Play creatively;Attack in the Middle;13;16;3;1
631157712;4;5;5;6;6;8;5;8;3;5;4;3;4;5;7;7;8;8;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);0;3
631157713;5;4;6;6;8;7;9;4;5;7;3;7;5;7;7;8;8;9;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);5;1
631157714;16;23;45;31;61;33;52;34;20;21;46;27;23;19;31;27;24;20;(Hidden);(Hidden);Counter-attacks;Normal;16;(no tactic);6;0
631157715;26;28;28;20;33;25;27;15;22;27;26;29;20;22;26;19;23;16;(Hidden);(Hidden);Attack in the Middle;Play creatively;11;12;2;3
631157716;4;4;3;5;6;6;8;5;4;3;4;4;7;6;8;7;9;8;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);4;1
631157717;27;3;32;3;49;6;31;7;11;5;16;4;12;8;25;8;23;9;(Hidden);(Hidden);Attack in the Middle;Normal;11;(no tactic);10;0
631157718;19;4;16;6;29;8;17;8;13;5;21;4;12;6;18;7;16;8;(Hidden);(Hidden);Play creatively;Normal;9;(no tactic);8;0
631157719;5;12;6;50;7;73;5;64;7;11;7;27;7;24;8;31;9;21;(Hidden);(Hidden);Normal;Counter-attacks;(no tactic);16;0;10
631157720;4;24;5;38;6;42;5;43;4;12;4;16;5;12;7;27;8;20;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);0;11
631157721;4;4;3;6;6;7;7;4;5;6;4;7;7;7;8;8;9;9;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);4;8
631157722;5;24;6;25;8;30;8;25;5;16;4;14;6;15;7;22;8;16;(Hidden);(Hidden);Normal;Attack in the Middle;(no tactic);10;0;8
631157723;29;33;29;17;32;26;33;15;19;26;26;37;19;25;27;19;19;18;(Hidden);(Hidden);Normal;Play creatively;(no tactic);12;2;3
631157724;16;3;27;5;59;6;41;5;43;3;47;4;28;4;30;8;24;9;(Hidden);(Hidden);Attack in the Middle;Normal;14;(no tactic);9;0
631157725;16;11;24;28;24;30;22;27;19;20;15;12;19;19;18;23;14;18;(Hidden);(Hidden);Normal;Play creatively;(no tactic);10;1;1
631157726;15;5;18;5;28;7;17;7;10;6;12;7;10;6;19;8;16;8;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);8;0
631157727;6;5;5;5;7;5;6;4;6;4;4;5;4;6;8;6;9;8;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);7;2
631157728;5;3;8;6;7;7;5;6;7;6;6;5;8;6;9;7;9;8;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);5;0
631157729;6;15;5;27;7;27;7;26;6;14;6;12;6;15;7;17;8;14;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);0;8
631157730;14;4;36;7;39;6;33;5;14;9;8;8;13;9;23;9;18;9;(Hidden);(Hidden);Play creatively;Normal;10;(no tactic);8;0
631157731;5;13;5;23;5;40;4;25;4;11;5;13;6;10;6;21;8;18;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);0;9
631157732;4;5;6;5;7;6;6;6;6;7;5;5;6;5;7;9;8;10;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);1;3
631157733;15;3;49;6;45;7;45;7;21;6;18;5;22;6;19;7;18;8;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);8;0
631157734;15;5;24;4;39;6;24;6;13;7;15;5;12;5;21;8;18;9;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);9;0
631157735;6;11;5;35;7;39;7;34;6;13;6;8;6;13;8;23;8;18;(Hidden);(Hidden);Normal;Play creatively;(no tactic);11;0;11
631157736;5;5;7;5;7;5;5;4;7;4;7;5;8;6;9;6;9;8;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);4;0
631157737;5;18;5;51;5;46;4;46;4;21;5;22;6;22;6;20;8;21;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);0;9
631157738;14;16;28;20;31;31;27;19;19;20;12;23;18;19;23;21;18;18;(Hidden);(Hidden);Play creatively;Normal;11;(no tactic);2;3
631157739;6;4;4;7;6;6;6;5;6;9;5;8;5;9;8;9;9;9;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);4;3
631157740;4;5;5;6;7;8;6;7;5;5;5;5;6;5;7;8;8;8;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);0;5
631157741;20;4;54;7;49;6;48;5;19;9;20;8;20;9;21;9;21;9;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);11;0
631157742;6;5;6;4;8;6;7;6;5;7;6;5;5;5;8;9;8;10;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);3;0
631157743;15;3;22;6;38;7;21;6;14;5;15;5;12;6;20;7;17;8;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);9;1
631157744;14;5;32;5;32;5;28;4;14;3;9;5;13;6;22;6;18;8;(Hidden);(Hidden);Play creatively;Normal;11;(no tactic);10;0
631157745;6;23;4;54;6;49;6;48;7;21;5;21;5;21;8;21;9;21;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);0;10
631157746;5;13;7;32;6;29;5;21;7;14;6;13;7;8;9;19;9;15;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);0;7
631157747;5;5;5;5;5;7;4;7;3;6;5;7;6;6;6;8;8;8;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);1;3
631157748;4;11;6;29;7;32;7;28;5;16;5;9;6;14;7;22;8;18;(Hidden);(Hidden);Normal;Play creatively;(no tactic);11;0;7
631157749;28;16;41;27;37;27;37;25;31;24;33;26;33;22;20;22;21;19;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);6;1
631157750;13;5;32;5;35;6;30;6;15;6;9;5;13;5;23;8;18;9;(Hidden);(Hidden);Play creatively;Normal;11;(no tactic);8;0
631157751;6;4;6;7;8;6;7;5;6;8;6;7;6;8;8;9;9;9;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);4;1
631157752;5;3;6;4;6;6;4;6;3;5;5;5;6;6;6;7;8;7;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);5;1
631157753;4;5;6;5;7;5;6;4;5;4;5;5;6;6;7;6;8;8;(Hidden);(Hidden);Normal;Normal;(no tactic);(no tactic);2;2
